ts_ms,target_bot,amount_usdt,deviation_pct,fee_total,partial,sources
1762514760000,ETH_USDT,37.62479020860828,-5.004744519615237,0.01881239510430414,False,"[{""from"": ""RESERVE"", ""amount"": 37.62479020860828}]"
1765400760000,BTC_USDT,36.317242530523316,-5.005884798801,0.03012963763482746,False,"[{""from"": ""RESERVE"", ""amount"": 12.375209791391718}, {""from"": ""PAXG_USDT"", ""amount"": 23.942032739131598}]"
1765811880000,SOL_USDT,36.30115357621847,-5.003912306645619,0.03630115357621847,False,"[{""from"": ""PAXG_USDT"", ""amount"": 36.30115357621847}]"
1772259360000,ETH_USDT,26.984652748497922,-5.019114503260328,0.02698465274849792,False,"[{""from"": ""PAXG_USDT"", ""amount"": 26.984652748497922}]"
