ts_ms,bot_name,trigger,price_at_trigger,new_top,new_bottom,cost_usdt,base_delta,quote_delta
1747592160000,ETH_USDT,near_lower_edge,2458.07,2515.7117415000002,2400.4282585,0.023219116480615663,-0.01889215236394054,46.43823296123133
1747592160000,SOL_USDT,near_lower_edge,169.19,173.335155,165.044845,0.012861715399323128,-0.15203871859238877,25.723430798646255
1747597980000,ETH_USDT,near_lower_edge,2410.07,2466.5861415,2353.5538585000004,0.037830228445066096,-0.03139346860885044,75.6604568901322
1747598400000,ETH_USDT,breakdown_below,2340.44,2395.323318,2285.556682,0.044448321083759415,-0.03798287594107041,88.89664216751883
1747598400000,SOL_USDT,near_lower_edge,165.24,169.28838000000002,161.19162,0.014918672218303404,-0.18056974362507144,29.837344436606806
1747598460000,BTC_USDT,near_lower_edge,103443.9,105312.096834,101575.70316599999,0.0467039493098562,-0.0009029812160959941,93.4078986197124
1747600500000,ETH_USDT,near_upper_edge,2385.41,2441.3478645,2329.4721354999997,0.014968354833141514,0.012549922095691318,-29.936709666283026
1747603620000,SOL_USDT,near_upper_edge,168.48,172.60775999999998,164.35224,0.020526180629719278,0.24366311288840548,-41.052361259438555
1747603860000,ETH_USDT,near_upper_edge,2432.4,2489.43978,2375.36022,0.038097804144398624,0.03132527885577917,-76.19560828879725
1747605720000,ETH_USDT,near_lower_edge,2385.45,2441.3888024999997,2329.5111975,0.037175917608666106,-0.03116889275286936,74.35183521733221
1747607280000,BTC_USDT,near_upper_edge,104997.99,106894.25369940001,103101.7263006,0.058658390033504065,0.001117324056079627,-117.31678006700812
1747607460000,ETH_USDT,near_upper_edge,2431.5,2488.518675,2374.481325,0.03782939140862493,0.031116094105387564,-75.65878281724986
1747608180000,PAXG_USDT,near_upper_edge,3249.71,3286.106752,3213.313248,0.0471481004192655,0.02901680483444092,-94.296200838531
1747611960000,SOL_USDT,near_upper_edge,172.38,176.60331,168.15669,0.02064214590692357,0.23949583370371935,-41.28429181384714
1747612380000,ETH_USDT,near_upper_edge,2487.12,2545.442964,2428.797036,0.030370735664717846,0.024422412802532927,-60.74147132943569
1747612800000,BTC_USDT,near_upper_edge,106547.99,108472.2466994,104623.73330060001,0.05891993391020967,0.0011059792664358974,-117.83986782041934
1747614660000,ETH_USDT,near_lower_edge,2439.5,2496.706275,2382.293725,0.029631470880859108,-0.024293068973854567,59.26294176171822
1747614720000,SOL_USDT,near_lower_edge,169.0,173.1405,164.8595,0.009902231554130695,-0.11718617223823308,19.80446310826139
1747616760000,BTC_USDT,near_lower_edge,105007.99,106904.4342994,103111.5457006,0.04622425585391128,-0.0008803950223961296,92.44851170782256
1747623960000,ETH_USDT,near_lower_edge,2388.9,2444.9197050000002,2332.880295,0.03667775603411021,-0.0307068157177866,73.3555120682204
1747626060000,SOL_USDT,near_lower_edge,165.63,169.68793499999998,161.572065,0.009815387154891728,-0.11852185177675212,19.630774309783455
1747627320000,BTC_USDT,near_lower_edge,103458.16,105326.6143696,101589.7056304,0.05728621405341097,-0.0011074276606777265,114.57242810682195
1747634520000,SOL_USDT,near_lower_edge,162.3,166.27635,158.32365000000001,0.00968774675506849,-0.11938073635327773,19.375493510136977
