date,pred_low,pred_high,actual_low,actual_high,profit,in_range
2023-09-26,1916.5999755859375,1916.5999755859375,1900.4000244140625,1905.0999755859375,-0.3,False
2023-09-27,1899.2250366210938,1906.2749633789062,1871.5999755859375,1871.5999755859375,-4.6555476602532515,False
2023-09-28,1871.5999755859375,1871.5999755859375,1856.699951171875,1878.199951171875,-0.3,False
2023-09-29,1851.324951171875,1883.574951171875,1846.0,1872.300048828125,-0.7442779032028586,False
2023-10-02,1839.4249877929688,1878.8750610351562,1826.699951171875,1845.9000244140625,-1.769813940634516,False
2023-10-03,1821.8999328613281,1850.7000427246094,1816.800048828125,1830.9000244140625,-0.28931599856320434,False
2023-10-04,1813.2750549316406,1834.4250183105469,1816.4000244140625,1828.199951171875,-0.3,True
2023-10-05,1813.4500427246094,1831.1499328613281,1815.5999755859375,1826.300048828125,-0.3,True
2023-10-06,1812.9249572753906,1828.9750671386719,1809.4000244140625,1831.800048828125,-0.3,False
2023-10-09,1803.8000183105469,1837.4000549316406,1842.5,1861.5,-0.3,False
2023-10-10,1837.75,1866.25,1852.800048828125,1861.4000244140625,-0.2941343806393515,True
2023-10-11,1850.6500549316406,1863.5500183105469,1869.0999755859375,1874.5999755859375,-0.3,False
2023-10-12,1867.7249755859375,1875.9749755859375,1867.0,1881.199951171875,-0.3,False
2023-10-13,1863.4500122070312,1884.7499389648438,1877.5,1930.0999755859375,-0.3,False
2023-10-16,1864.3500061035156,1943.2499694824219,1910.300048828125,1921.0999755859375,-0.11901963031332152,True
2023-10-17,1907.6000671386719,1923.7999572753906,1914.300048828125,1925.800048828125,-0.3,False
2023-10-18,1911.425048828125,1928.675048828125,1935.0,1957.9000244140625,-0.3,False
2023-10-19,1929.2749938964844,1963.6250305175781,1945.699951171875,1977.699951171875,-0.23092117932725947,False
2023-10-20,1937.699951171875,1985.699951171875,1980.4000244140625,1988.5999755859375,-0.24772630462146986,False
2023-10-23,1978.3500366210938,1990.6499633789062,1972.9000244140625,1978.9000244140625,-0.609899893116969,False
2023-10-24,1971.4000244140625,1980.4000244140625,1970.300048828125,1975.0,-0.3,False
2023-10-25,1969.1250610351562,1976.1749877929688,1971.199951171875,1985.300048828125,-0.3,False
2023-10-26,1967.6749267578125,1988.8250732421875,1980.4000244140625,1988.199951171875,-0.3,True
2023-10-27,1978.4500427246094,1990.1499328613281,1988.5999755859375,1988.5999755859375,-0.3,True
2023-10-30,1988.5999755859375,1988.5999755859375,1992.5,2004.0999755859375,-0.3,False
2023-10-31,1989.6000061035156,2006.9999694824219,1983.699951171875,2001.0,-0.9605697280467311,False
2023-11-01,1979.3749389648438,2005.3250122070312,1977.800048828125,1990.5,-0.3865646312791524,False
2023-11-02,1974.6250610351562,1993.6749877929688,1979.5,1990.300048828125,-0.3,True
2023-11-03,1976.7999877929688,1993.0000610351562,1989.0,1991.5,-0.3,True
2023-11-06,1988.375,1992.125,1977.4000244140625,1981.5999755859375,-1.321232168932923,False
2023-11-07,1976.3500366210938,1982.6499633789062,1960.699951171875,1966.800048828125,-1.7473333356355774,False
2023-11-08,1959.1749267578125,1968.3250732421875,1947.699951171875,1967.800048828125,-1.472490402211967,False
2023-11-09,1942.6749267578125,1972.8250732421875,1945.300048828125,1964.199951171875,-0.28745006079217916,True
2023-11-10,1940.5750732421875,1968.9249267578125,1932.5999755859375,1959.5999755859375,-1.5239566680521808,False
2023-11-13,1925.8499755859375,1966.3499755859375,1934.0,1947.199951171875,-0.20530497237986822,True
2023-11-14,1930.7000122070312,1950.4999389648438,1961.800048828125,1965.800048828125,-0.3,False
2023-11-15,1960.800048828125,1966.800048828125,1960.0,1962.800048828125,-0.406946719337123,False
2023-11-16,1959.2999877929688,1963.5000610351562,1964.5999755859375,1983.9000244140625,-0.3,False
2023-11-17,1959.7749633789062,1988.7250366210938,1979.800048828125,1984.0,-0.3,True
2023-11-20,1978.7500610351562,1985.0499877929688,1969.699951171875,1979.4000244140625,-0.458955020487228,False
2023-11-21,1967.2749328613281,1981.8250427246094,1988.5,2005.5,-0.3,False
2023-11-22,1984.25,2009.75,1991.0,1999.4000244140625,-0.3,True
2023-11-24,1988.8999938964844,2001.5000305175781,1991.5,2002.199951171875,-0.3,False
2023-11-27,1988.8250122070312,2004.8749389648438,2011.699951171875,2011.800048828125,-0.3,False
2023-11-28,2011.6749267578125,2011.8250732421875,2039.699951171875,2042.699951171875,-0.3,False
2023-11-29,2038.949951171875,2043.449951171875,2036.0,2052.10009765625,-0.3,False
2023-11-30,2031.9749755859375,2056.1251220703125,2033.0999755859375,2047.0999755859375,-0.3,True
2023-12-01,2029.5999755859375,2050.5999755859375,2036.0,2073.199951171875,-0.3,False
2023-12-04,2026.7000122070312,2082.4999389648438,2021.0,2130.199951171875,-0.07171450625599957,False
2023-12-05,1993.7000122070312,2157.4999389648438,2010.199951171875,2037.0,0.22288673672031262,True
2023-12-06,2003.4999389648438,2043.7000122070312,2019.0,2035.800048828125,-0.19833016548602322,True
2023-12-07,2014.7999877929688,2040.0000610351562,2024.0,2034.9000244140625,-0.3,True
2023-12-08,2021.2749938964844,2037.6250305175781,1995.0,2033.0999755859375,-3.6962322200842097,False
2023-12-11,1985.4750061035156,2042.6249694824219,1977.199951171875,2004.199951171875,-1.1943054256460524,False
2023-12-12,1970.449951171875,2010.949951171875,1977.800048828125,1994.199951171875,-0.19178893132212455,True
2023-12-13,1973.7000732421875,1998.2999267578125,1975.0,2024.800048828125,-0.3,False
2023-12-14,1962.5499877929688,2037.2500610351562,2024.300048828125,2040.0999755859375,-0.10625358585114836,False
2023-12-15,2020.3500671386719,2044.0499572753906,2018.300048828125,2043.4000244140625,-0.3,False
2023-12-18,2012.0250549316406,2049.675018310547,2024.0,2032.800048828125,-0.258640700123934,True
2023-12-19,2021.7999877929688,2035.0000610351562,2025.199951171875,2042.699951171875,-0.3,False
2023-12-20,2020.824951171875,2047.074951171875,2030.300048828125,2037.0999755859375,-0.3,True
2023-12-21,2028.6000671386719,2038.7999572753906,2033.0,2044.5,-0.3,False
2023-12-22,2030.125,2047.375,2052.199951171875,2068.699951171875,-0.3,False
2023-12-26,2048.074951171875,2072.824951171875,2054.199951171875,2060.800048828125,-0.3,True
2023-12-27,2052.5499267578125,2062.4500732421875,2064.800048828125,2081.89990234375,-0.3,False
2023-12-28,2060.5250854492188,2086.1748657226562,2066.5,2087.300048828125,-0.3,False
2023-12-29,2061.2999877929688,2092.5000610351562,2062.10009765625,2068.89990234375,-0.29975564102469077,True
2024-01-02,2060.400146484375,2070.599853515625,2057.10009765625,2073.699951171875,-0.3,False
2024-01-03,2052.9501342773438,2077.8499145507812,2034.199951171875,2044.0,-3.023469964728217,False
2024-01-04,2031.7499389648438,2046.4500122070312,2038.0,2044.5,-0.3,True
2024-01-05,2036.375,2046.125,2042.4000244140625,2048.10009765625,-0.3,False
2024-01-08,2040.9750061035156,2049.525115966797,2019.0999755859375,2033.699951171875,-2.4085486011870643,False
2024-01-09,2015.4499816894531,2037.3499450683594,2026.4000244140625,2035.800048828125,-0.3,True
2024-01-10,2024.0500183105469,2038.1500549316406,2021.699951171875,2035.5999755859375,-0.6471124656048075,False
2024-01-11,2018.2249450683594,2039.0749816894531,2014.300048828125,2025.0999755859375,-0.8804199311492495,False
2024-01-12,2011.6000671386719,2027.7999572753906,2031.0999755859375,2057.0,-0.3,False
2024-01-16,2024.6249694824219,2063.4750061035156,2026.0,2054.800048828125,-0.15150003041654508,True
2024-01-17,2018.7999877929688,2062.0000610351562,2002.5999755859375,2026.5,-2.62687942253458,False
2024-01-18,1996.6249694824219,2032.4750061035156,2009.5,2018.5999755859375,-0.2645195772702145,True
2024-01-19,2007.2250061035156,2020.8749694824219,2019.5,2036.0,-0.3,False
2024-01-22,2015.375,2040.125,2019.800048828125,2021.300048828125,-0.3,True
2024-01-23,2019.425048828125,2021.675048828125,2022.5,2030.300048828125,-0.3,False
2024-01-24,2020.5499877929688,2032.2500610351562,2013.9000244140625,2033.199951171875,-1.2844991066108629,False
2024-01-25,2009.0750427246094,2038.0249328613281,2012.0999755859375,2022.4000244140625,-0.3,True
2024-01-26,2009.5249633789062,2024.9750366210938,2016.800048828125,2022.4000244140625,-0.3,True
2024-01-29,2015.4000549316406,2023.8000183105469,2025.199951171875,2025.199951171875,-0.3,False
2024-01-30,2025.199951171875,2025.199951171875,2028.0999755859375,2048.5,-0.3,False
2024-01-31,2022.9999694824219,2053.6000061035156,2030.0,2055.0,-0.2995168759935779,False
2024-02-01,2023.75,2061.25,2029.0,2064.5,-0.15552631578947373,False
2024-02-02,2020.125,2073.375,2027.699951171875,2055.89990234375,-0.008286571812605004,True
2024-02-05,2020.6499633789062,2062.9498901367188,2013.800048828125,2040.800048828125,-0.16383236373187218,False
2024-02-06,2007.050048828125,2047.550048828125,2025.9000244140625,2037.300048828125,-0.22994883103057343,True
2024-02-07,2023.0500183105469,2040.1500549316406,2032.699951171875,2039.5,-0.3,True
2024-02-08,2030.9999389648438,2041.2000122070312,2020.300048828125,2036.699951171875,-0.3,False
2024-02-09,2016.2000732421875,2040.7999267578125,2020.0,2032.0,-0.3,True
2024-02-12,2017.0,2035.0,2011.5999755859375,2025.5,-0.3,False
2024-02-13,2008.1249694824219,2028.9750061035156,1990.0,2025.800048828125,-2.562754723999569,False
2024-02-14,1981.0499877929688,2034.7500610351562,1984.800048828125,1993.5,-0.20486449554786834,True
2024-02-15,1982.6250610351562,1995.6749877929688,1993.5999755859375,2007.199951171875,-0.3,False
2024-02-16,1990.1999816894531,2010.5999450683594,1996.5,2011.5,-0.3,False
2024-02-20,1992.75,2015.25,2015.5999755859375,2029.0,-0.3,False
2024-02-21,2012.2499694824219,2032.3500061035156,2022.300048828125,2028.199951171875,-0.3,True
2024-02-22,2020.8250732421875,2029.6749267578125,2019.699951171875,2033.199951171875,-0.4666641753332922,False
2024-02-23,2016.324951171875,2036.574951171875,2014.9000244140625,2038.5999755859375,-0.3,False
