ts_ms,bot_name,trigger,price_at_trigger,new_top,new_bottom,cost_usdt,base_delta,quote_delta
1747596660000,ETH_USDT,near_lower_edge,2437.72,2519.3836199999996,2356.05638,0.038506503404805444,-0.03159222831564367,77.01300680961089
1747596660000,SOL_USDT,near_lower_edge,168.33,174.22155,162.43845000000002,0.012811050109482585,-0.1522135104792085,25.62210021896517
1747598400000,ETH_USDT,breakdown_below,2340.44,2418.84474,2262.03526,0.043964228781391564,-0.03756919962177331,87.92845756278312
1747601040000,ETH_USDT,near_upper_edge,2397.39,2477.702565,2317.0774349999997,0.02230190156440157,0.018605151072125577,-44.603803128803136
1747609140000,ETH_USDT,near_upper_edge,2454.91,2537.149485,2372.670515,0.030203654888267345,0.0246067309092939,-60.40730977653469
1747609800000,PAXG_USDT,near_upper_edge,3256.99,3309.10184,3204.8781599999998,0.02303193851337074,0.014143082117765632,-46.06387702674148
1747612200000,SOL_USDT,near_upper_edge,172.69,178.73415,166.64585,0.015465835992668807,0.1791167524774892,-30.931671985337612
1747613220000,BTC_USDT,near_upper_edge,106935.39,109694.323062,104176.456938,0.03508852879068282,0.0006562566198277822,-70.17705758136563
1747615500000,SOL_USDT,near_lower_edge,168.22,174.1077,162.3323,0.009809846720002595,-0.116631158245186,19.61969344000519
1747616940000,BTC_USDT,near_lower_edge,104978.62,107687.06839599999,102270.171604,0.046276282692071846,-0.0008816325208327533,92.55256538414369
1747621020000,ETH_USDT,near_lower_edge,2396.02,2476.28667,2315.75333,0.029190361406014196,-0.024365707636842926,58.38072281202839
1747627560000,BTC_USDT,near_lower_edge,103011.03,105668.714574,100353.345426,0.03403248065291669,-0.0006607541086215076,68.06496130583338
1747629660000,SOL_USDT,near_lower_edge,163.43,169.15005000000002,157.70995,0.00962441320862121,-0.11778025097743633,19.24882641724242
1747666440000,ETH_USDT,near_upper_edge,2452.41,2534.5657349999997,2370.254265,0.030237931472968917,0.024659768532153202,-60.475862945937834
1747669020000,BTC_USDT,near_upper_edge,104880.92,107586.847736,102174.992264,0.046549025590240975,0.000887654791552953,-93.09805118048195
1747673940000,ETH_USDT,near_upper_edge,2510.12,2594.20902,2426.03098,0.022715981523436034,0.018099518368393568,-45.43196304687206
1747686420000,SOL_USDT,near_upper_edge,167.48,173.34179999999998,161.6182,0.020471199973812686,0.24446142791751474,-40.94239994762537
1747706880000,BTC_USDT,near_upper_edge,106789.58,109544.751164,104034.408836,0.03504970202085126,0.0006564255055755675,-70.09940404170251
1747707300000,SOL_USDT,near_upper_edge,171.87,177.88545,165.85455000000002,0.02063138276636708,0.2400812563724569,-41.262765532734164
1747707540000,ETH_USDT,near_upper_edge,2571.44,2657.58324,2485.29676,0.03088749033360398,0.02402349682170611,-61.77498066720796
1747709040000,PAXG_USDT,near_lower_edge,3220.0,3271.52,3168.48,0.07005873487268664,-0.04351474215694823,140.11746974537328
1747726500000,SOL_USDT,near_lower_edge,167.63,173.49705,161.76295,0.004739514695090317,-0.05654733275774404,9.479029390180633
1747737120000,ETH_USDT,near_lower_edge,2509.9,2593.98165,2425.81835,0.029912899087874575,-0.023835928991493345,59.82579817574915
1747739040000,PAXG_USDT,near_upper_edge,3257.21,3309.32536,3205.0946400000003,0.07089256466310792,0.04352962484034368,-141.78512932621584
