ts_ms,total_value,grid_alpha_net,grid_alpha_brut,mtm,recoloc_cost_cum,rebal_fees_cum,reloc_count,rebal_count
1776283260000,1008.4106,15.2073,15.8103,-7.3997,0.603,0.0,15,0
1776286860000,1007.3126,15.2952,15.8982,-8.5857,0.603,0.0,15,0
1776290460000,1007.9613,15.2952,15.8982,-7.937,0.603,0.0,15,0
1776294060000,1008.7074,15.5466,16.1496,-7.4422,0.603,0.0,15,0
1776297660000,1010.105,15.7187,16.3218,-6.2168,0.603,0.0,15,0
1776301260000,1009.8505,15.7187,16.3218,-6.4713,0.603,0.0,15,0
1776304860000,1009.285,15.7187,16.3218,-7.0368,0.603,0.0,15,0
1776308460000,1010.1141,16.0581,16.6612,-6.5471,0.603,0.0,15,0
1776312060000,1009.9997,16.0581,16.6612,-6.6615,0.603,0.0,15,0
1776315660000,1010.6384,16.0581,16.6612,-6.0228,0.603,0.0,15,0
1776319260000,1010.4912,16.0581,16.6612,-6.17,0.603,0.0,15,0
1776322860000,1010.3967,16.0581,16.6612,-6.2645,0.603,0.0,15,0
1776326460000,1008.7001,16.0581,16.6612,-7.9611,0.603,0.0,15,0
1776330060000,1008.0958,16.0581,16.6612,-8.5654,0.603,0.0,15,0
1776333660000,1008.1549,16.146,16.7491,-8.5942,0.603,0.0,15,0
1776337260000,1007.5281,16.146,16.7491,-9.2209,0.603,0.0,15,0
1776340860000,1008.7396,16.146,16.7491,-8.0094,0.603,0.0,15,0
1776344460000,1008.866,16.2284,16.8314,-7.9654,0.603,0.0,15,0
1776348060000,1003.2824,14.9501,15.613,-12.3307,0.663,0.0,17,0
1776351660000,1004.0024,14.3144,15.0479,-11.0456,0.7335,0.0,18,0
1776355260000,1008.1491,14.5981,15.3316,-7.1825,0.7335,0.0,18,0
1776358860000,1005.4635,14.686,15.4195,-9.9561,0.7335,0.0,18,0
1776362460000,1006.9493,14.7666,15.5001,-8.5508,0.7335,0.0,18,0
1776366060000,1009.0684,15.5867,16.3417,-7.2733,0.755,0.0,19,0
1776369660000,1010.4162,15.9583,16.7132,-6.297,0.755,0.0,19,0
1776373260000,1009.647,15.9583,16.7132,-7.0662,0.755,0.0,19,0
1776376860000,1009.8202,15.9583,16.7132,-6.893,0.755,0.0,19,0
1776380460000,1009.4061,16.1284,16.8834,-7.4772,0.755,0.0,19,0
1776384060000,1009.5752,16.2088,16.9638,-7.3886,0.755,0.0,19,0
1776387660000,1009.3486,16.2088,16.9638,-7.6152,0.755,0.0,19,0
1776391260000,1008.543,16.2088,16.9638,-8.4208,0.755,0.0,19,0
1776394860000,1008.0954,16.2088,16.9638,-8.8684,0.755,0.0,19,0
1776398460000,1007.9317,16.2088,16.9638,-9.0321,0.755,0.0,19,0
1776402060000,1008.7429,16.379,17.1339,-8.391,0.755,0.0,19,0
1776405660000,1007.6982,16.379,17.1339,-9.4357,0.755,0.0,19,0
1776409260000,1008.9243,16.379,17.1339,-8.2096,0.755,0.0,19,0
1776412860000,1009.0515,16.4595,17.2144,-8.1629,0.755,0.0,19,0
1776416460000,1011.0115,16.8439,17.5988,-6.5874,0.755,0.0,19,0
1776420060000,1011.0086,17.2408,18.0562,-7.0476,0.8153,0.0,20,0
1776423660000,1008.8606,17.2408,18.0562,-9.1955,0.8153,0.0,20,0
1776427260000,1010.392,17.3212,18.1366,-7.7446,0.8153,0.0,20,0
1776430860000,1013.7613,18.0738,18.8891,-5.1278,0.8153,0.0,20,0
1776434460000,1019.1324,21.8026,22.7214,-3.589,0.9188,0.0,22,0
1776438060000,1019.242,21.9824,22.9819,-3.7399,0.9995,0.0,24,0
1776441660000,1019.4223,22.1552,23.1547,-3.7324,0.9995,0.0,24,0
1776445260000,1019.8612,22.5992,23.5987,-3.7376,0.9995,0.0,24,0
1776448860000,1018.5077,22.6894,23.689,-5.1813,0.9995,0.0,24,0
1776452460000,1017.2339,22.6894,23.689,-6.4551,0.9995,0.0,24,0
1776456060000,1018.0893,22.7797,23.7792,-5.69,0.9995,0.0,24,0
1776459660000,1017.0084,22.8625,23.862,-6.8537,0.9995,0.0,24,0
1776463260000,1017.1734,22.9453,23.9448,-6.7715,0.9995,0.0,24,0
1776466860000,1017.0638,23.0285,24.028,-6.9642,0.9995,0.0,24,0
1776470460000,1016.4795,23.0285,24.028,-7.5485,0.9995,0.0,24,0
1776474060000,1016.2381,23.0285,24.028,-7.7899,0.9995,0.0,24,0
1776477660000,1016.1442,23.0285,24.028,-7.8838,0.9995,0.0,24,0
1776481260000,1016.2113,23.0285,24.028,-7.8167,0.9995,0.0,24,0
1776484860000,1014.6248,23.0285,24.028,-9.4033,0.9995,0.0,24,0
1776488460000,1015.1053,23.0285,24.028,-8.9228,0.9995,0.0,24,0
1776492060000,1015.2258,23.0285,24.028,-8.8022,0.9995,0.0,24,0
1776495660000,1015.1176,23.0285,24.028,-8.9105,0.9995,0.0,24,0
1776499260000,1014.1315,23.0285,24.028,-9.8965,0.9995,0.0,24,0
1776502860000,1011.0783,21.4367,22.4752,-11.3968,1.0384,0.0,25,0
1776506460000,1010.6012,21.4367,22.4752,-11.8739,1.0384,0.0,25,0
1776510060000,1008.2648,21.4367,22.4752,-14.2103,1.0384,0.0,25,0
1776513660000,1007.7514,20.0796,21.1653,-13.4139,1.0857,0.0,26,0
1776517260000,1007.6737,20.1685,21.2542,-13.5805,1.0857,0.0,26,0
1776520860000,1007.7707,20.1685,21.2542,-13.4836,1.0857,0.0,26,0
1776524460000,1008.9328,20.3388,21.4245,-12.4916,1.0857,0.0,26,0
1776528060000,1007.7213,20.3388,21.4245,-13.7032,1.0857,0.0,26,0
1776531660000,1007.4421,20.3388,21.4245,-13.9824,1.0857,0.0,26,0
1776535260000,1007.0189,20.3388,21.4245,-14.4055,1.0857,0.0,26,0
1776538860000,1005.8933,19.6559,20.7515,-14.8582,1.0956,0.0,27,0
1776542460000,1005.4155,19.6559,20.7515,-15.336,1.0956,0.0,27,0
1776546060000,1006.6635,19.6559,20.7515,-14.0879,1.0956,0.0,27,0
1776549660000,1006.4086,19.6559,20.7515,-14.3428,1.0956,0.0,27,0
1776553260000,1006.7334,19.6559,20.7515,-14.0181,1.0956,0.0,27,0
1776556860000,1005.4697,19.7449,20.8406,-15.3708,1.0956,0.0,27,0
