time,open,high,low,close,tick_volume,spread,real_volume
2026-04-23 11:24:00,4717.19,4718.38,4717.0,4718.3,327,130,0
2026-04-23 11:25:00,4718.3,4718.4,4717.34,4717.78,319,130,0
2026-04-23 11:26:00,4717.77,4720.96,4717.66,4720.37,400,130,0
2026-04-23 11:27:00,4720.37,4721.01,4719.76,4719.76,299,130,0
2026-04-23 11:28:00,4719.74,4721.0,4719.25,4719.42,345,130,0
2026-04-23 11:29:00,4719.43,4719.59,4715.0,4715.32,401,130,0
2026-04-23 11:30:00,4715.32,4716.16,4713.33,4714.75,455,130,0
2026-04-23 11:31:00,4714.74,4714.75,4713.04,4713.17,323,130,0
2026-04-23 11:32:00,4713.17,4713.33,4709.64,4709.85,438,130,0
2026-04-23 11:33:00,4709.86,4711.65,4708.51,4711.65,481,130,0
2026-04-23 11:34:00,4711.66,4712.38,4709.59,4709.8,480,130,0
2026-04-23 11:35:00,4709.8,4710.92,4708.71,4709.32,383,130,0
2026-04-23 11:36:00,4709.36,4709.62,4707.59,4707.81,466,130,0
2026-04-23 11:37:00,4707.8,4707.82,4704.87,4705.85,496,130,0
2026-04-23 11:38:00,4706.07,4708.07,4705.73,4707.86,435,130,0
2026-04-23 11:39:00,4707.86,4707.88,4706.38,4707.78,390,130,0
2026-04-23 11:40:00,4707.77,4707.77,4705.67,4706.27,393,130,0
2026-04-23 11:41:00,4706.21,4706.8,4705.56,4706.78,375,130,0
2026-04-23 11:42:00,4706.78,4708.63,4706.78,4708.57,393,130,0
2026-04-23 11:43:00,4708.57,4709.19,4705.83,4705.9,423,130,0
2026-04-23 11:44:00,4705.61,4706.1,4703.51,4703.82,457,130,0
2026-04-23 11:45:00,4703.82,4703.84,4702.26,4702.56,388,130,0
2026-04-23 11:46:00,4702.74,4702.96,4701.72,4702.76,383,130,0
2026-04-23 11:47:00,4702.73,4706.07,4702.69,4706.04,454,130,0
2026-04-23 11:48:00,4706.04,4706.5,4704.07,4705.33,379,130,0
2026-04-23 11:49:00,4705.33,4706.25,4703.82,4705.98,367,130,0
2026-04-23 11:50:00,4705.98,4707.32,4705.96,4706.36,337,130,0
2026-04-23 11:51:00,4706.36,4707.53,4705.21,4705.79,319,130,0
2026-04-23 11:52:00,4705.75,4706.54,4704.65,4706.54,345,130,0
2026-04-23 11:53:00,4706.54,4706.64,4705.46,4705.67,376,130,0
2026-04-23 11:54:00,4705.7,4705.7,4704.0,4704.67,281,130,0
2026-04-23 11:55:00,4704.67,4705.83,4704.11,4704.89,326,130,0
2026-04-23 11:56:00,4704.91,4706.4,4704.88,4706.28,319,130,0
2026-04-23 11:57:00,4706.28,4706.48,4705.66,4706.15,332,130,0
2026-04-23 11:58:00,4706.15,4706.19,4704.57,4704.97,353,130,0
2026-04-23 11:59:00,4704.97,4705.45,4703.16,4703.34,338,130,0
2026-04-23 12:00:00,4703.33,4703.72,4702.05,4702.07,458,130,0
2026-04-23 12:01:00,4702.08,4703.63,4701.45,4701.91,376,130,0
2026-04-23 12:02:00,4701.91,4701.99,4698.63,4698.98,471,130,0
2026-04-23 12:03:00,4699.03,4700.53,4698.27,4698.93,480,130,0
2026-04-23 12:04:00,4698.94,4699.72,4695.26,4696.83,522,130,0
2026-04-23 12:05:00,4696.87,4700.04,4696.87,4699.89,511,130,0
2026-04-23 12:06:00,4699.89,4700.51,4697.72,4697.72,451,130,0
2026-04-23 12:07:00,4697.73,4699.53,4697.55,4698.3,484,130,0
2026-04-23 12:08:00,4698.3,4698.55,4694.92,4695.47,481,130,0
2026-04-23 12:09:00,4695.46,4696.82,4694.72,4695.48,450,130,0
2026-04-23 12:10:00,4695.48,4699.05,4695.39,4698.49,416,130,0
2026-04-23 12:11:00,4698.48,4700.94,4698.31,4699.66,483,130,0
2026-04-23 12:12:00,4699.63,4700.47,4699.0,4699.65,399,130,0
2026-04-23 12:13:00,4699.64,4700.46,4698.18,4698.22,413,130,0
2026-04-23 12:14:00,4698.23,4698.36,4696.14,4697.01,370,130,0
2026-04-23 12:15:00,4696.99,4697.98,4695.67,4697.98,418,130,0
2026-04-23 12:16:00,4697.98,4699.4,4697.23,4698.12,419,130,0
2026-04-23 12:17:00,4698.12,4700.45,4697.94,4699.81,490,130,0
2026-04-23 12:18:00,4699.75,4702.59,4699.74,4700.56,485,130,0
2026-04-23 12:19:00,4700.56,4701.0,4699.34,4699.96,454,130,0
2026-04-23 12:20:00,4699.96,4701.0,4699.14,4700.84,435,130,0
2026-04-23 12:21:00,4700.85,4701.37,4700.25,4700.95,402,130,0
2026-04-23 12:22:00,4700.97,4702.63,4700.86,4702.21,346,130,0
2026-04-23 12:23:00,4702.18,4702.18,4701.08,4701.08,339,130,0
2026-04-23 12:24:00,4701.07,4702.28,4700.92,4702.16,335,130,0
2026-04-23 12:25:00,4702.13,4702.24,4699.82,4699.93,327,130,0
2026-04-23 12:26:00,4699.94,4701.5,4699.93,4701.34,347,130,0
2026-04-23 12:27:00,4701.37,4702.54,4701.21,4701.57,312,130,0
2026-04-23 12:28:00,4701.53,4703.12,4701.49,4701.68,360,130,0
2026-04-23 12:29:00,4701.68,4701.68,4699.84,4700.99,326,130,0
2026-04-23 12:30:00,4700.95,4703.1,4700.63,4701.34,440,130,0
2026-04-23 12:31:00,4701.32,4702.45,4700.68,4701.42,346,130,0
2026-04-23 12:32:00,4701.43,4702.24,4701.0,4701.86,384,130,0
2026-04-23 12:33:00,4701.93,4702.99,4701.53,4702.33,366,130,0
2026-04-23 12:34:00,4702.35,4702.68,4701.22,4701.44,302,130,0
2026-04-23 12:35:00,4701.42,4703.12,4700.93,4702.24,398,130,0
2026-04-23 12:36:00,4702.25,4702.56,4699.49,4699.77,359,130,0
2026-04-23 12:37:00,4699.77,4700.92,4699.69,4699.81,334,130,0
2026-04-23 12:38:00,4699.81,4700.67,4699.6,4700.6,353,130,0
2026-04-23 12:39:00,4700.6,4701.45,4699.75,4700.73,313,130,0
2026-04-23 12:40:00,4700.73,4701.63,4699.55,4699.67,326,130,0
2026-04-23 12:41:00,4699.67,4700.85,4699.05,4700.4,386,130,0
2026-04-23 12:42:00,4700.42,4701.03,4699.46,4700.92,366,130,0
2026-04-23 12:43:00,4700.99,4701.75,4700.06,4700.44,424,130,0
2026-04-23 12:44:00,4700.43,4701.14,4699.84,4700.98,363,130,0
2026-04-23 12:45:00,4700.99,4702.21,4700.51,4700.73,374,130,0
2026-04-23 12:46:00,4700.72,4701.98,4700.58,4700.62,349,130,0
2026-04-23 12:47:00,4700.61,4700.92,4699.48,4699.62,314,130,0
2026-04-23 12:48:00,4699.57,4700.12,4698.41,4700.04,380,130,0
2026-04-23 12:49:00,4700.04,4700.81,4698.72,4699.03,308,130,0
2026-04-23 12:50:00,4699.0,4699.03,4696.83,4698.0,340,130,0
2026-04-23 12:51:00,4697.99,4700.05,4697.56,4699.94,306,130,0
2026-04-23 12:52:00,4699.96,4700.6,4699.32,4700.57,388,130,0
2026-04-23 12:53:00,4700.6,4701.49,4698.04,4698.04,451,130,0
2026-04-23 12:54:00,4698.04,4698.17,4694.8,4697.28,536,130,0
2026-04-23 12:55:00,4697.27,4699.86,4697.25,4698.44,385,130,0
2026-04-23 12:56:00,4698.44,4698.77,4697.95,4698.22,317,130,0
2026-04-23 12:57:00,4698.23,4698.45,4696.67,4697.23,343,130,0
2026-04-23 12:58:00,4697.23,4697.86,4695.63,4695.68,357,130,0
2026-04-23 12:59:00,4695.7,4697.93,4695.65,4697.65,353,130,0
2026-04-23 13:00:00,4697.65,4699.02,4696.5,4698.87,459,130,0
2026-04-23 13:01:00,4698.88,4701.28,4698.73,4699.1,405,130,0
2026-04-23 13:02:00,4699.1,4700.7,4699.05,4700.34,373,130,0
2026-04-23 13:03:00,4700.33,4701.4,4700.15,4700.78,367,130,0
2026-04-23 13:04:00,4700.1,4701.18,4699.67,4700.76,370,130,0
2026-04-23 13:05:00,4700.75,4701.72,4699.44,4700.51,400,130,0
2026-04-23 13:06:00,4700.51,4701.23,4699.85,4700.27,370,130,0
2026-04-23 13:07:00,4700.27,4700.31,4699.06,4699.2,303,130,0
2026-04-23 13:08:00,4699.2,4699.2,4693.5,4693.85,309,130,0
2026-04-23 13:09:00,4693.93,4694.45,4691.44,4691.48,467,130,0
2026-04-23 13:10:00,4691.46,4692.12,4690.87,4691.58,434,130,0
2026-04-23 13:11:00,4691.6,4692.8,4691.03,4691.3,400,130,0
2026-04-23 13:12:00,4691.3,4691.3,4685.38,4689.04,564,130,0
2026-04-23 13:13:00,4689.05,4689.2,4685.14,4685.45,466,130,0
2026-04-23 13:14:00,4685.72,4690.03,4685.72,4689.11,436,130,0
2026-04-23 13:15:00,4689.09,4692.05,4688.9,4691.98,368,130,0
2026-04-23 13:16:00,4691.92,4692.33,4690.12,4692.25,436,130,0
2026-04-23 13:17:00,4692.22,4692.64,4688.78,4688.83,411,130,0
2026-04-23 13:18:00,4688.78,4691.0,4688.55,4690.62,373,130,0
2026-04-23 13:19:00,4690.62,4691.14,4688.37,4688.41,354,130,0
2026-04-23 13:20:00,4688.32,4690.61,4688.25,4689.58,383,130,0
2026-04-23 13:21:00,4689.53,4689.53,4686.35,4687.15,434,130,0
2026-04-23 13:22:00,4687.15,4687.25,4685.09,4685.6,495,130,0
2026-04-23 13:23:00,4685.54,4687.61,4684.75,4687.18,487,130,0
2026-04-23 13:24:00,4687.19,4688.54,4686.21,4687.28,409,130,0
2026-04-23 13:25:00,4687.29,4689.35,4687.16,4688.97,366,130,0
2026-04-23 13:26:00,4688.95,4690.89,4688.55,4690.88,387,130,0
2026-04-23 13:27:00,4690.89,4692.23,4690.41,4690.71,410,130,0
2026-04-23 13:28:00,4690.71,4690.71,4688.63,4689.01,360,130,0
2026-04-23 13:29:00,4689.01,4689.31,4686.52,4686.66,355,130,0
2026-04-23 13:30:00,4686.67,4687.58,4684.31,4685.76,453,130,0
2026-04-23 13:31:00,4685.75,4688.27,4685.27,4687.59,430,130,0
2026-04-23 13:32:00,4687.5,4689.83,4687.44,4689.41,402,130,0
2026-04-23 13:33:00,4689.43,4693.25,4689.02,4692.91,462,130,0
2026-04-23 13:34:00,4692.92,4693.16,4692.11,4692.44,422,130,0
2026-04-23 13:35:00,4692.48,4692.73,4691.26,4691.64,420,130,0
2026-04-23 13:36:00,4691.62,4692.2,4689.85,4690.23,362,130,0
2026-04-23 13:37:00,4690.27,4692.75,4690.22,4692.39,347,130,0
2026-04-23 13:38:00,4692.38,4692.87,4690.34,4691.19,336,130,0
2026-04-23 13:39:00,4691.19,4694.05,4691.07,4693.91,432,130,0
2026-04-23 13:40:00,4693.88,4696.95,4693.88,4695.07,463,130,0
2026-04-23 13:41:00,4695.04,4695.41,4692.27,4692.76,413,130,0
2026-04-23 13:42:00,4692.76,4693.94,4692.51,4692.81,389,130,0
2026-04-23 13:43:00,4692.84,4692.9,4689.9,4691.34,445,130,0
2026-04-23 13:44:00,4691.34,4691.45,4690.09,4690.73,389,130,0
2026-04-23 13:45:00,4690.74,4692.89,4690.05,4692.73,316,130,0
2026-04-23 13:46:00,4692.72,4693.78,4692.12,4692.12,305,130,0
2026-04-23 13:47:00,4692.12,4692.88,4690.18,4690.48,351,130,0
2026-04-23 13:48:00,4690.49,4691.05,4689.79,4690.56,348,130,0
2026-04-23 13:49:00,4690.32,4690.81,4689.47,4690.22,345,130,0
2026-04-23 13:50:00,4690.21,4691.57,4689.89,4691.43,366,130,0
2026-04-23 13:51:00,4691.45,4691.95,4689.99,4691.24,327,130,0
2026-04-23 13:52:00,4691.25,4691.96,4691.03,4691.58,324,130,0
2026-04-23 13:53:00,4691.58,4691.99,4690.45,4690.93,228,130,0
2026-04-23 13:54:00,4690.92,4691.75,4690.5,4691.38,321,130,0
2026-04-23 13:55:00,4691.38,4692.74,4691.26,4691.64,448,130,0
2026-04-23 13:56:00,4691.66,4693.53,4691.55,4693.53,322,130,0
2026-04-23 13:57:00,4693.54,4695.54,4693.19,4695.31,334,130,0
2026-04-23 13:58:00,4695.32,4697.28,4695.32,4696.94,415,130,0
2026-04-23 13:59:00,4696.94,4697.06,4696.47,4696.63,354,130,0
2026-04-23 14:00:00,4696.62,4698.32,4696.58,4698.06,480,130,0
2026-04-23 14:01:00,4698.08,4698.83,4697.24,4698.22,516,130,0
2026-04-23 14:02:00,4698.22,4698.63,4695.86,4698.09,468,130,0
2026-04-23 14:03:00,4698.15,4699.51,4697.68,4699.39,434,130,0
2026-04-23 14:04:00,4699.37,4700.01,4697.75,4698.64,403,130,0
2026-04-23 14:05:00,4698.61,4700.09,4698.5,4699.03,371,130,0
2026-04-23 14:06:00,4699.02,4699.07,4697.29,4697.44,313,130,0
2026-04-23 14:07:00,4697.41,4697.41,4695.6,4696.37,392,130,0
2026-04-23 14:08:00,4696.39,4697.89,4696.17,4697.67,352,130,0
2026-04-23 14:09:00,4697.68,4698.32,4696.71,4697.83,332,130,0
2026-04-23 14:10:00,4697.81,4698.64,4697.11,4697.28,313,130,0
2026-04-23 14:11:00,4697.35,4698.66,4696.99,4698.18,320,130,0
2026-04-23 14:12:00,4698.17,4699.97,4697.67,4699.34,300,130,0
2026-04-23 14:13:00,4699.34,4699.89,4698.71,4699.39,293,130,0
2026-04-23 14:14:00,4699.39,4700.26,4696.68,4697.94,408,130,0
2026-04-23 14:15:00,4697.94,4697.94,4696.47,4697.61,353,130,0
2026-04-23 14:16:00,4697.61,4698.1,4696.71,4697.03,283,130,0
2026-04-23 14:17:00,4697.03,4697.6,4696.45,4697.28,366,130,0
2026-04-23 14:18:00,4697.28,4700.67,4697.28,4700.67,376,130,0
2026-04-23 14:19:00,4700.66,4702.49,4700.41,4702.39,337,130,0
2026-04-23 14:20:00,4702.39,4702.39,4701.22,4702.16,316,130,0
2026-04-23 14:21:00,4702.17,4703.39,4702.17,4703.14,308,130,0
2026-04-23 14:22:00,4703.13,4703.32,4701.47,4701.49,306,130,0
2026-04-23 14:23:00,4701.49,4701.92,4700.32,4701.24,393,130,0
2026-04-23 14:24:00,4701.25,4701.42,4700.83,4701.25,270,130,0
2026-04-23 14:25:00,4701.25,4702.04,4701.1,4701.6,315,130,0
2026-04-23 14:26:00,4701.57,4701.63,4700.53,4701.06,312,130,0
2026-04-23 14:27:00,4701.07,4701.34,4700.52,4701.01,277,130,0
2026-04-23 14:28:00,4701.02,4701.55,4700.95,4701.08,277,130,0
2026-04-23 14:29:00,4701.09,4701.11,4697.29,4699.29,325,130,0
2026-04-23 14:30:00,4699.26,4700.24,4697.81,4699.54,443,130,0
2026-04-23 14:31:00,4699.53,4701.18,4699.33,4700.94,379,130,0
2026-04-23 14:32:00,4700.94,4701.45,4698.28,4698.66,387,130,0
2026-04-23 14:33:00,4698.66,4699.12,4696.99,4697.29,430,130,0
2026-04-23 14:34:00,4697.29,4698.39,4696.59,4697.69,370,130,0
2026-04-23 14:35:00,4697.69,4699.06,4697.32,4699.06,367,130,0
2026-04-23 14:36:00,4699.08,4700.26,4698.83,4699.63,404,130,0
2026-04-23 14:37:00,4699.59,4702.79,4699.58,4701.47,521,130,0
2026-04-23 14:38:00,4701.54,4703.49,4700.91,4701.32,444,130,0
2026-04-23 14:39:00,4701.38,4702.53,4700.91,4702.45,327,130,0
2026-04-23 14:40:00,4702.45,4703.7,4702.23,4702.43,382,130,0
2026-04-23 14:41:00,4702.46,4704.23,4702.05,4703.96,390,130,0
2026-04-23 14:42:00,4704.01,4705.8,4703.8,4705.75,530,130,0
2026-04-23 14:43:00,4705.76,4706.04,4704.36,4704.5,453,130,0
2026-04-23 14:44:00,4704.53,4705.46,4704.17,4705.41,428,130,0
2026-04-23 14:45:00,4705.41,4706.32,4704.84,4705.88,457,130,0
2026-04-23 14:46:00,4705.88,4708.18,4705.61,4708.02,396,130,0
2026-04-23 14:47:00,4708.02,4710.81,4707.61,4709.51,534,130,0
2026-04-23 14:48:00,4709.55,4710.51,4708.62,4709.17,514,130,0
2026-04-23 14:49:00,4709.17,4709.33,4705.95,4706.14,438,130,0
2026-04-23 14:50:00,4706.17,4706.53,4705.67,4705.75,420,130,0
2026-04-23 14:51:00,4705.77,4707.65,4705.32,4707.33,475,130,0
2026-04-23 14:52:00,4707.38,4712.81,4707.32,4712.37,575,130,0
2026-04-23 14:53:00,4712.37,4713.32,4711.59,4712.72,525,130,0
2026-04-23 14:54:00,4712.72,4715.33,4712.65,4714.98,551,130,0
2026-04-23 14:55:00,4714.97,4718.77,4713.97,4717.1,535,130,0
2026-04-23 14:56:00,4717.1,4717.47,4715.87,4717.11,421,130,0
2026-04-23 14:57:00,4717.11,4718.72,4716.35,4716.79,447,130,0
2026-04-23 14:58:00,4716.8,4718.76,4716.18,4718.07,479,130,0
2026-04-23 14:59:00,4718.16,4720.94,4717.89,4720.64,496,130,0
2026-04-23 15:00:00,4720.64,4726.32,4719.87,4725.73,612,130,0
2026-04-23 15:01:00,4725.7,4731.85,4725.51,4730.7,578,130,0
2026-04-23 15:02:00,4730.7,4731.97,4728.71,4731.02,586,130,0
2026-04-23 15:03:00,4730.98,4732.43,4728.84,4728.98,581,130,0
2026-04-23 15:04:00,4728.99,4731.61,4728.9,4730.68,572,130,0
2026-04-23 15:05:00,4730.68,4733.99,4730.28,4733.92,530,130,0
2026-04-23 15:06:00,4733.91,4738.39,4733.85,4735.08,594,130,0
2026-04-23 15:07:00,4735.05,4737.9,4733.26,4733.65,636,130,0
2026-04-23 15:08:00,4733.45,4734.13,4730.08,4730.89,570,130,0
2026-04-23 15:09:00,4730.9,4732.56,4729.18,4729.71,569,130,0
2026-04-23 15:10:00,4729.71,4731.08,4728.07,4728.22,565,130,0
2026-04-23 15:11:00,4727.77,4730.06,4727.76,4728.55,548,130,0
2026-04-23 15:12:00,4728.54,4735.71,4728.02,4733.37,575,130,0
2026-04-23 15:13:00,4733.66,4733.7,4730.86,4731.48,565,130,0
2026-04-23 15:14:00,4731.49,4731.72,4727.81,4729.19,553,130,0
2026-04-23 15:15:00,4729.17,4729.17,4726.41,4727.38,533,130,0
2026-04-23 15:16:00,4727.3,4727.44,4725.94,4726.74,510,130,0
2026-04-23 15:17:00,4726.77,4734.64,4726.77,4733.43,512,130,0
2026-04-23 15:18:00,4733.52,4734.48,4730.91,4731.61,551,130,0
2026-04-23 15:19:00,4731.62,4734.46,4731.27,4731.59,501,130,0
2026-04-23 15:20:00,4731.57,4733.87,4730.74,4731.41,484,130,0
2026-04-23 15:21:00,4731.42,4732.34,4728.36,4728.68,531,130,0
2026-04-23 15:22:00,4728.68,4731.37,4728.37,4728.88,508,130,0
2026-04-23 15:23:00,4728.91,4730.94,4728.33,4730.55,496,130,0
2026-04-23 15:24:00,4730.61,4733.46,4730.57,4732.76,508,130,0
2026-04-23 15:25:00,4732.77,4733.67,4731.97,4732.21,431,130,0
2026-04-23 15:26:00,4732.21,4735.09,4731.84,4733.89,431,130,0
2026-04-23 15:27:00,4733.89,4734.02,4731.95,4732.01,369,130,0
2026-04-23 15:28:00,4732.02,4732.4,4730.85,4731.09,372,130,0
2026-04-23 15:29:00,4731.09,4733.72,4730.86,4733.51,347,130,0
2026-04-23 15:30:00,4733.52,4737.4,4733.31,4737.39,483,130,0
2026-04-23 15:31:00,4737.36,4741.49,4736.95,4739.66,555,130,0
2026-04-23 15:32:00,4739.66,4740.25,4737.0,4738.63,540,130,0
2026-04-23 15:33:00,4738.8,4740.69,4737.76,4738.11,499,130,0
2026-04-23 15:34:00,4738.12,4739.25,4737.29,4738.77,510,130,0
2026-04-23 15:35:00,4738.77,4739.29,4736.99,4739.25,489,130,0
2026-04-23 15:36:00,4739.24,4739.64,4736.97,4737.0,489,130,0
2026-04-23 15:37:00,4737.0,4739.73,4736.65,4738.28,528,130,0
2026-04-23 15:38:00,4738.33,4739.4,4736.45,4736.71,511,130,0
2026-04-23 15:39:00,4736.71,4737.48,4735.7,4736.66,485,130,0
2026-04-23 15:40:00,4736.66,4738.01,4736.64,4736.85,435,130,0
2026-04-23 15:41:00,4736.85,4739.84,4736.27,4739.71,438,130,0
2026-04-23 15:42:00,4739.69,4741.11,4738.77,4740.14,463,130,0
2026-04-23 15:43:00,4740.13,4742.47,4739.99,4740.69,413,130,0
2026-04-23 15:44:00,4740.66,4740.84,4739.12,4739.48,427,130,0
2026-04-23 15:45:00,4739.47,4742.31,4734.76,4735.77,442,130,0
2026-04-23 15:46:00,4733.42,4737.02,4731.53,4736.31,653,130,0
2026-04-23 15:47:00,4736.3,4736.94,4734.38,4735.71,630,130,0
2026-04-23 15:48:00,4735.71,4737.65,4733.2,4735.67,558,130,0
2026-04-23 15:49:00,4735.67,4736.55,4735.05,4735.35,542,130,0
2026-04-23 15:50:00,4735.38,4737.52,4733.73,4735.41,574,130,0
2026-04-23 15:51:00,4735.38,4736.39,4733.95,4736.27,499,130,0
2026-04-23 15:52:00,4736.29,4738.24,4736.1,4736.84,534,130,0
2026-04-23 15:53:00,4736.78,4738.61,4736.22,4737.12,520,130,0
2026-04-23 15:54:00,4737.09,4737.63,4736.13,4737.43,515,130,0
2026-04-23 15:55:00,4737.51,4739.37,4737.37,4737.37,497,130,0
2026-04-23 15:56:00,4737.37,4739.64,4736.6,4739.05,473,130,0
2026-04-23 15:57:00,4739.06,4739.36,4737.42,4738.71,454,130,0
2026-04-23 15:58:00,4738.68,4743.15,4738.68,4741.77,582,130,0
2026-04-23 15:59:00,4741.78,4741.88,4738.76,4740.14,550,130,0
2026-04-23 16:00:00,4740.11,4740.6,4734.79,4734.81,630,130,0
2026-04-23 16:01:00,4734.41,4736.34,4731.32,4731.57,632,130,0
2026-04-23 16:02:00,4731.46,4732.29,4730.12,4731.36,601,130,0
2026-04-23 16:03:00,4731.37,4734.5,4731.37,4733.2,561,130,0
2026-04-23 16:04:00,4733.27,4736.12,4732.72,4733.59,563,130,0
2026-04-23 16:05:00,4733.56,4734.07,4730.22,4730.81,550,130,0
2026-04-23 16:06:00,4730.82,4731.11,4728.64,4728.68,513,130,0
2026-04-23 16:07:00,4728.66,4730.6,4727.98,4728.08,490,130,0
2026-04-23 16:08:00,4727.61,4729.05,4727.13,4727.16,492,130,0
2026-04-23 16:09:00,4727.15,4728.74,4727.12,4727.36,456,130,0
2026-04-23 16:10:00,4727.36,4727.78,4726.68,4726.81,470,130,0
2026-04-23 16:11:00,4726.8,4728.55,4726.36,4727.63,501,130,0
2026-04-23 16:12:00,4727.64,4729.06,4726.91,4728.34,491,130,0
2026-04-23 16:13:00,4728.33,4728.89,4727.25,4728.03,397,130,0
2026-04-23 16:14:00,4728.04,4729.34,4724.58,4726.17,479,130,0
2026-04-23 16:15:00,4725.71,4728.88,4725.64,4728.03,559,130,0
2026-04-23 16:16:00,4728.01,4730.48,4727.91,4730.11,445,130,0
2026-04-23 16:17:00,4730.09,4730.12,4727.61,4728.0,446,130,0
2026-04-23 16:18:00,4727.98,4728.86,4727.04,4727.27,426,130,0
2026-04-23 16:19:00,4727.27,4728.23,4726.31,4726.48,407,130,0
2026-04-23 16:20:00,4726.5,4729.08,4726.28,4729.06,482,130,0
2026-04-23 16:21:00,4729.04,4730.42,4728.15,4729.72,456,130,0
2026-04-23 16:22:00,4729.7,4730.32,4727.4,4727.8,474,130,0
2026-04-23 16:23:00,4727.81,4730.87,4726.82,4730.66,477,130,0
2026-04-23 16:24:00,4730.71,4730.87,4729.07,4729.76,368,130,0
2026-04-23 16:25:00,4729.74,4729.85,4728.72,4729.05,397,130,0
2026-04-23 16:26:00,4729.17,4729.42,4726.88,4727.96,434,130,0
2026-04-23 16:27:00,4727.99,4728.13,4726.07,4727.74,480,130,0
2026-04-23 16:28:00,4727.75,4728.83,4726.89,4727.53,498,130,0
2026-04-23 16:29:00,4727.52,4728.71,4727.0,4727.53,413,130,0
2026-04-23 16:30:00,4727.51,4729.51,4724.54,4729.5,679,130,0
2026-04-23 16:31:00,4729.51,4731.41,4728.93,4729.05,667,130,0
2026-04-23 16:32:00,4729.01,4732.76,4728.27,4731.79,670,130,0
2026-04-23 16:33:00,4731.78,4732.01,4728.75,4729.86,628,130,0
2026-04-23 16:34:00,4729.86,4729.86,4724.99,4725.01,647,130,0
2026-04-23 16:35:00,4725.02,4728.48,4725.02,4727.02,673,130,0
2026-04-23 16:36:00,4727.06,4728.84,4725.56,4727.55,662,130,0
2026-04-23 16:37:00,4727.53,4727.9,4725.97,4726.43,624,130,0
2026-04-23 16:38:00,4726.44,4730.52,4725.23,4730.11,637,130,0
2026-04-23 16:39:00,4730.12,4731.07,4727.51,4730.87,616,130,0
2026-04-23 16:40:00,4730.89,4735.54,4729.86,4733.6,685,130,0
2026-04-23 16:41:00,4733.62,4734.34,4731.74,4733.05,608,130,0
2026-04-23 16:42:00,4733.02,4734.24,4730.98,4733.51,572,130,0
2026-04-23 16:43:00,4733.37,4735.55,4733.16,4733.83,551,130,0
2026-04-23 16:44:00,4733.85,4735.28,4733.63,4734.66,409,130,0
2026-04-23 16:45:00,4734.63,4734.63,4730.55,4733.42,559,130,0
2026-04-23 16:46:00,4733.42,4737.22,4733.39,4735.62,545,130,0
2026-04-23 16:47:00,4735.6,4735.67,4732.55,4734.0,599,130,0
2026-04-23 16:48:00,4733.99,4736.48,4733.21,4736.15,532,130,0
2026-04-23 16:49:00,4736.16,4738.43,4736.03,4737.64,583,130,0
2026-04-23 16:50:00,4737.64,4737.68,4734.41,4735.43,596,130,0
2026-04-23 16:51:00,4735.38,4740.44,4734.98,4739.47,529,130,0
2026-04-23 16:52:00,4739.47,4741.23,4738.49,4738.49,584,130,0
2026-04-23 16:53:00,4738.46,4738.91,4736.33,4738.66,589,130,0
2026-04-23 16:54:00,4738.66,4738.95,4735.01,4735.46,620,130,0
2026-04-23 16:55:00,4735.45,4735.66,4730.2,4730.84,646,130,0
2026-04-23 16:56:00,4730.82,4732.4,4729.19,4729.78,620,130,0
2026-04-23 16:57:00,4729.85,4732.25,4728.81,4731.86,607,130,0
2026-04-23 16:58:00,4731.86,4732.53,4727.95,4728.65,627,130,0
2026-04-23 16:59:00,4728.65,4729.29,4724.36,4724.43,621,130,0
2026-04-23 17:00:00,4724.44,4725.56,4718.63,4719.49,720,130,0
2026-04-23 17:01:00,4719.53,4721.4,4717.1,4720.35,696,130,0
2026-04-23 17:02:00,4720.35,4721.27,4717.17,4718.55,698,130,0
2026-04-23 17:03:00,4718.49,4721.8,4717.61,4720.18,656,130,0
2026-04-23 17:04:00,4720.19,4724.96,4720.19,4724.26,657,130,0
2026-04-23 17:05:00,4723.49,4728.77,4723.43,4727.11,678,130,0
2026-04-23 17:06:00,4727.05,4727.42,4719.3,4721.85,666,130,0
2026-04-23 17:07:00,4721.85,4724.3,4720.45,4722.61,669,130,0
2026-04-23 17:08:00,4722.59,4723.74,4721.98,4722.54,644,130,0
2026-04-23 17:09:00,4722.54,4723.43,4719.91,4721.43,595,130,0
2026-04-23 17:10:00,4721.42,4722.9,4719.25,4721.82,638,130,0
2026-04-23 17:11:00,4721.82,4722.32,4719.95,4721.53,648,130,0
2026-04-23 17:12:00,4721.65,4724.27,4721.29,4724.2,635,130,0
2026-04-23 17:13:00,4724.19,4724.68,4722.82,4723.5,577,130,0
2026-04-23 17:14:00,4723.53,4724.78,4722.02,4724.35,604,130,0
2026-04-23 17:15:00,4724.26,4728.04,4723.77,4725.76,615,130,0
2026-04-23 17:16:00,4725.74,4728.02,4725.09,4726.24,610,130,0
2026-04-23 17:17:00,4726.24,4728.12,4726.24,4726.96,542,130,0
2026-04-23 17:18:00,4726.97,4727.75,4725.87,4725.9,563,130,0
2026-04-23 17:19:00,4725.9,4726.12,4723.7,4724.16,613,130,0
2026-04-23 17:20:00,4724.23,4727.47,4723.44,4726.07,577,130,0
2026-04-23 17:21:00,4726.05,4726.92,4724.86,4726.04,597,130,0
