ts_ms,bot_name,trigger,price_at_trigger,new_top,new_bottom,cost_usdt,base_delta,quote_delta
1747597920000,ETH_USDT,near_lower_edge,2412.59,2517.6582945,2307.5217055000003,0.03809505738360746,-0.03158021660009157,76.19011476721492
1747598400000,SOL_USDT,near_lower_edge,165.24,172.75842,157.72158000000002,0.012508475747160627,-0.15139767304721163,25.01695149432125
1747611480000,SOL_USDT,near_upper_edge,171.39,179.188245,163.59175499999998,0.020393375063574297,0.23797625373212322,-40.78675012714859
1747612440000,ETH_USDT,near_upper_edge,2499.5,2608.353225,2390.646775,0.023178501510097763,0.018546510510180247,-46.35700302019553
1747620660000,ETH_USDT,near_lower_edge,2407.85,2512.7118674999997,2302.9881325,0.0370116261434987,-0.03074246829619677,74.02325228699739
1747626300000,SOL_USDT,near_lower_edge,165.14,172.65386999999998,157.62613,0.009433916039845489,-0.11425355504233364,18.867832079690977
1747636560000,BTC_USDT,near_lower_edge,102200.22,105628.0153788,98772.4246212,0.04609146099426094,-0.0009019835964004957,92.18292198852187
1747671780000,BTC_USDT,near_upper_edge,104952.39,108472.4931606,101432.2868394,0.04627380836920671,0.000881805709602358,-92.54761673841342
1747673280000,ETH_USDT,near_upper_edge,2492.5,2601.048375,2383.951625,0.030782457817832225,0.02470006645362666,-61.56491563566445
1747706880000,SOL_USDT,near_upper_edge,171.3,179.09415,163.50585,0.020369209609595193,0.23781914313596253,-40.738419219190384
1747707960000,ETH_USDT,near_upper_edge,2580.51,2692.8912105000004,2468.1287895,0.03117095590991305,0.02415875614503571,-62.3419118198261
1747744500000,ETH_USDT,near_lower_edge,2488.4,2596.76982,2380.03018,0.03742645387698569,-0.030080737724630838,74.85290775397138
1747748820000,SOL_USDT,near_lower_edge,165.03,172.53886500000002,157.521135,0.009438416409699654,-0.11438425025388904,18.876832819399308
1747749540000,PAXG_USDT,near_upper_edge,3275.28,3343.4058240000004,3207.154176,0.04703756920807674,0.028722777416328824,-94.07513841615348
1747802520000,SOL_USDT,near_upper_edge,171.06,178.84323,163.27677,0.020223623028779197,0.2364506375398012,-40.447246057558395
1747804680000,ETH_USDT,near_upper_edge,2577.94,2690.209287,2465.670713,0.03096272684071781,0.02402129362259619,-61.92545368143562
1747808820000,BTC_USDT,near_upper_edge,107789.72,111404.9872088,104174.4527912,0.058869802631634036,0.00109230829492152,-117.73960526326807
1747848300000,ETH_USDT,near_lower_edge,2486.61,2594.9018655,2378.3181345000003,0.02927221240037434,-0.023543870892801314,58.54442480074868
1747855980000,PAXG_USDT,near_upper_edge,3331.18,3400.468544,3261.891456,0.04762369624032876,0.028592688621046452,-95.24739248065751
1747869900000,ETH_USDT,near_upper_edge,2579.09,2691.4093695,2466.7706305,0.031009315135515993,0.024046710378866958,-62.01863027103199
1747881120000,BTC_USDT,near_upper_edge,110733.81,114447.82198739999,107019.7980126,0.03561189518706497,0.0006431982280220463,-71.22379037412995
1747886460000,SOL_USDT,near_upper_edge,177.32,185.38806,169.25194,0.02052875044505861,0.23154467003224238,-41.05750089011722
1747901820000,ETH_USDT,near_upper_edge,2672.95,2789.3569724999998,2556.5430275,0.03945774035886115,0.02952373995687248,-78.91548071772229
1747966320000,SOL_USDT,near_upper_edge,183.81,192.17335500000002,175.446645,0.020808552277463446,0.22641371282806644,-41.61710455492689
1748001060000,ETH_USDT,near_lower_edge,2569.08,2680.963434,2457.196566,0.0372687892684633,-0.02901333494360884,74.53757853692659
1748001600000,SOL_USDT,near_lower_edge,176.27,184.290285,168.249715,0.009516274075848515,-0.10797383645371889,19.03254815169703
1748002500000,BTC_USDT,near_lower_edge,107628.0,111237.84312,104018.15688,0.05757358966293813,-0.0010698626688768374,115.14717932587625
1748011680000,SOL_USDT,near_upper_edge,183.04,191.36831999999998,174.71168,0.020646018582119178,0.22559023800392458,-41.29203716423835
1748039880000,SOL_USDT,near_lower_edge,176.15,184.164825,168.135175,0.009554599697931971,-0.1084825398573031,19.109199395863943
1748162940000,ETH_USDT,near_lower_edge,2478.86,2586.814353,2370.905647,0.03654802766544648,-0.02948777072157885,73.09605533089295
1748186520000,SOL_USDT,near_lower_edge,169.65,177.369075,161.930925,0.009242071653075112,-0.1089545729805495,18.484143306150223
1748217720000,SOL_USDT,near_upper_edge,175.88,183.88254,167.87745999999999,0.02013727933742928,0.2289888485038581,-40.27455867485856
