ts_ms,total_value,grid_alpha_net,grid_alpha_brut,mtm,recoloc_cost_cum,rebal_fees_cum,reloc_count,rebal_count
1748249760000,995.5071,3.2055,5.0568,-9.5498,1.8514,0.0,58,0
1748253360000,994.9869,3.2055,5.0568,-10.0699,1.8514,0.0,58,0
1748256960000,994.8057,3.2055,5.0568,-10.2511,1.8514,0.0,58,0
1748260560000,995.5082,3.2055,5.0568,-9.5486,1.8514,0.0,58,0
1748264160000,996.4205,3.364,5.2153,-8.7948,1.8514,0.0,58,0
1748267760000,994.8104,3.364,5.2153,-10.405,1.8514,0.0,58,0
1748271360000,995.2274,3.5349,5.3863,-10.1589,1.8514,0.0,58,0
1748274960000,996.693,3.7807,5.6321,-8.9391,1.8514,0.0,58,0
1748278560000,994.8513,3.7807,5.6321,-10.7807,1.8514,0.0,58,0
1748282160000,993.6118,3.7807,5.6321,-12.0202,1.8514,0.0,58,0
1748285760000,993.6101,3.8602,5.7116,-12.1015,1.8514,0.0,58,0
1748289360000,994.2635,4.031,5.8823,-11.6189,1.8514,0.0,58,0
1748292960000,996.379,4.1976,6.049,-9.6701,1.8514,0.0,58,0
1748296560000,996.2032,4.277,6.1284,-9.9252,1.8514,0.0,58,0
1748300160000,995.8747,4.3563,6.2077,-10.333,1.8514,0.0,58,0
1748303760000,996.3203,4.3563,6.2077,-9.8874,1.8514,0.0,58,0
1748307360000,995.2101,4.3563,6.2077,-10.9976,1.8514,0.0,58,0
1748310960000,991.5373,3.0525,4.9337,-13.3963,1.8812,0.0,59,0
1748314560000,992.5995,3.1303,5.0115,-12.412,1.8812,0.0,59,0
1748318160000,994.5627,3.1747,5.0558,-10.4931,1.8812,0.0,59,0
1748321760000,994.3286,3.0578,4.939,-10.6104,1.8812,0.0,59,0
1748325360000,994.746,3.1355,5.0167,-10.2707,1.8812,0.0,59,0
1748328960000,993.3887,3.2168,5.1286,-11.74,1.9118,0.0,60,0
1748332560000,995.0864,3.5409,5.4528,-10.3663,1.9118,0.0,60,0
1748336160000,996.3975,3.9561,5.868,-9.4705,1.9118,0.0,60,0
1748339760000,996.4993,3.9561,5.868,-9.3687,1.9118,0.0,60,0
1748343360000,996.2492,3.9561,5.868,-9.6187,1.9118,0.0,60,0
1748346960000,995.997,4.3842,6.296,-10.2991,1.9118,0.0,60,0
1748350560000,996.3982,4.3842,6.296,-9.8978,1.9118,0.0,60,0
1748354160000,996.6126,5.3549,7.3056,-10.693,1.9507,0.0,61,0
1748357760000,996.7233,5.7602,7.7109,-10.9876,1.9507,0.0,61,0
1748361360000,997.9887,5.9265,7.8772,-9.8885,1.9507,0.0,61,0
1748364960000,998.2495,6.006,7.9567,-9.7072,1.9507,0.0,61,0
1748368560000,999.8373,6.2221,8.1728,-8.3355,1.9507,0.0,61,0
1748372160000,999.08,6.3935,8.3442,-9.2643,1.9507,0.0,61,0
1748375760000,999.2618,6.3935,8.3442,-9.0824,1.9507,0.0,61,0
1748379360000,998.1064,6.3935,8.3442,-10.2378,1.9507,0.0,61,0
1748382960000,996.856,6.3935,8.3442,-11.4882,1.9507,0.0,61,0
1748386560000,997.1653,6.3935,8.3442,-11.1789,1.9507,0.0,61,0
1748390160000,997.7939,6.4728,8.4235,-10.6296,1.9507,0.0,61,0
1748393760000,997.5588,6.4728,8.4235,-10.8647,1.9507,0.0,61,0
1748397360000,995.6085,6.4728,8.4235,-12.815,1.9507,0.0,61,0
1748400960000,995.5054,6.5526,8.5033,-12.9978,1.9507,0.0,61,0
1748404560000,995.9999,6.5526,8.5033,-12.5033,1.9507,0.0,61,0
1748408160000,995.862,6.7196,8.6703,-12.8083,1.9507,0.0,61,0
1748411760000,996.2575,6.7196,8.6703,-12.4128,1.9507,0.0,61,0
1748415360000,995.3895,6.7196,8.6703,-13.2808,1.9507,0.0,61,0
1748418960000,996.6168,6.8908,8.8415,-12.2247,1.9507,0.0,61,0
1748422560000,997.3943,6.8908,8.8415,-11.4472,1.9507,0.0,61,0
1748426160000,996.3601,6.8908,8.8415,-12.4814,1.9507,0.0,61,0
1748429760000,996.9292,6.9706,8.9213,-11.9921,1.9507,0.0,61,0
1748433360000,997.7526,7.0502,9.0009,-11.2483,1.9507,0.0,61,0
1748436960000,998.1711,7.2172,9.1679,-10.9968,1.9507,0.0,61,0
1748440560000,996.4606,7.2966,9.2473,-12.7868,1.9507,0.0,61,0
1748444160000,992.4474,6.8529,8.813,-16.3656,1.9601,0.0,62,0
1748447760000,991.2924,6.6974,8.6575,-17.3651,1.9601,0.0,62,0
1748451360000,992.0142,6.7764,8.7365,-16.7223,1.9601,0.0,62,0
1748454960000,993.8948,6.7098,8.67,-14.7751,1.9601,0.0,62,0
1748458560000,993.1284,6.7098,8.67,-15.5416,1.9601,0.0,62,0
1748462160000,990.9819,6.7895,8.7496,-17.7677,1.9601,0.0,62,0
1748465760000,990.4965,3.5296,5.5932,-15.0967,2.0635,0.0,64,0
1748469360000,991.7396,3.6093,5.6729,-13.9333,2.0635,0.0,64,0
1748472960000,992.0197,3.1838,5.2474,-13.2277,2.0635,0.0,64,0
1748476560000,992.7163,3.2036,5.2672,-12.5508,2.0635,0.0,64,0
1748480160000,994.444,3.5942,5.6577,-11.2138,2.0635,0.0,64,0
1748483760000,994.6539,3.5079,5.5715,-10.9176,2.0635,0.0,64,0
1748487360000,996.2887,5.2148,7.318,-11.0293,2.1032,0.0,65,0
1748490960000,995.5403,5.1955,7.3192,-11.779,2.1237,0.0,66,0
1748494560000,993.4487,4.468,6.6014,-13.1527,2.1334,0.0,67,0
1748498160000,993.0142,4.5542,6.6876,-13.6734,2.1334,0.0,67,0
1748501760000,993.667,4.5542,6.6876,-13.0206,2.1334,0.0,67,0
1748505360000,994.5006,4.5542,6.6876,-12.187,2.1334,0.0,67,0
1748508960000,994.6221,4.5903,6.7237,-12.1015,2.1334,0.0,67,0
1748512560000,995.0353,4.5903,6.7237,-11.6883,2.1334,0.0,67,0
1748516160000,995.9637,4.8426,6.976,-11.0123,2.1334,0.0,67,0
1748519760000,995.3345,4.6347,6.7681,-11.4335,2.1334,0.0,67,0
1748523360000,994.1802,2.9531,5.1168,-10.9366,2.1637,0.0,68,0
1748526960000,992.5769,2.9531,5.1168,-12.5399,2.1637,0.0,68,0
1748530560000,993.3312,3.2854,5.4491,-12.1179,2.1637,0.0,68,0
1748534160000,991.8598,3.2854,5.4491,-13.5893,2.1637,0.0,68,0
1748537760000,989.8608,3.2233,5.4586,-15.5978,2.2353,0.0,69,0
1748541360000,990.9996,3.3896,5.6249,-14.6253,2.2353,0.0,69,0
1748544960000,990.3583,3.3896,5.6249,-15.2666,2.2353,0.0,69,0
1748548560000,988.9694,3.4695,5.7048,-16.7354,2.2353,0.0,69,0
1748552160000,989.573,3.5561,5.7914,-16.2184,2.2353,0.0,69,0
1748555760000,991.1826,3.5561,5.7914,-14.6088,2.2353,0.0,69,0
1748559360000,989.2211,3.6359,5.8712,-16.6501,2.2353,0.0,69,0
1748562960000,987.6644,3.6359,5.8712,-18.2068,2.2353,0.0,69,0
1748566560000,983.478,0.2646,2.5391,-19.0611,2.2745,0.0,71,0
1748570160000,984.5915,-2.5427,-0.2233,-15.1853,2.3195,0.0,72,0
1748573760000,985.2206,-2.3872,-0.0677,-14.7117,2.3195,0.0,72,0
1748577360000,985.2831,-2.7524,-0.433,-14.284,2.3195,0.0,72,0
1748580960000,985.6867,-2.7524,-0.433,-13.8804,2.3195,0.0,72,0
1748584560000,986.6083,-2.7524,-0.433,-12.9587,2.3195,0.0,72,0
1748588160000,985.0974,-2.7524,-0.433,-14.4696,2.3195,0.0,72,0
1748591760000,983.9305,-2.6741,-0.3546,-15.7148,2.3195,0.0,72,0
1748595360000,984.3041,-2.6741,-0.3546,-15.3413,2.3195,0.0,72,0
1748598960000,984.552,-2.5888,-0.2693,-15.1787,2.3195,0.0,72,0
1748602560000,985.2656,-2.3479,-0.0284,-14.706,2.3195,0.0,72,0
1748606160000,985.3243,-2.3479,-0.0284,-14.6473,2.3195,0.0,72,0
1748609760000,986.169,-1.9344,0.385,-14.216,2.3195,0.0,72,0
1748613360000,981.8213,-1.8492,0.4703,-18.6489,2.3195,0.0,72,0
1748616960000,982.9277,-3.5867,-1.1968,-15.8755,2.3899,0.0,73,0
1748620560000,983.4804,-3.5867,-1.1968,-15.3228,2.3899,0.0,73,0
1748624160000,978.2524,-6.9104,-4.4895,-17.2582,2.4209,0.0,75,0
