ts_ms,target_bot,amount_usdt,deviation_pct,fee_total,partial,sources
1769366640000,BTC_USDT,41.58480096179363,-5.0207661172789715,0.020792400480896818,False,"[{""from"": ""RESERVE"", ""amount"": 41.58480096179363}]"
1769370840000,ETH_USDT,43.536294625578826,-5.020785835036204,0.039328695106475645,False,"[{""from"": ""RESERVE"", ""amount"": 8.415199038206367}, {""from"": ""PAXG_USDT"", ""amount"": 35.12109558737246}]"
1771904160000,SOL_USDT,36.45763873333208,-5.002016567729899,0.03645763873333208,False,"[{""from"": ""PAXG_USDT"", ""amount"": 36.45763873333208}]"
